tasker_id;id;order_id;created_at
17570939;582027;208495;2021-11-27 15:31:25
3581899;582025;208495;2021-11-27 15:31:03
99627120;582026;208495;2021-11-27 15:31:03
67419634;582023;208495;2021-11-27 15:30:47
51029325;582022;208495;2021-11-27 15:30:44
1874480;582019;208496;2021-11-27 15:30:35
7271214;582017;208495;2021-11-27 15:30:29
98163644;582018;208495;2021-11-27 15:30:29
7440642;582016;208496;2021-11-27 15:30:27
100494599;582015;208496;2021-11-27 15:30:25
13148831;582014;208495;2021-11-27 15:30:23
14848694;582013;208496;2021-11-27 15:30:06
9293392;582012;208495;2021-11-27 15:30:00
70771838;582011;208496;2021-11-27 15:29:50
21254918;582008;208496;2021-11-27 15:29:27
85915958;582007;208496;2021-11-27 15:29:22
16493052;581991;208287;2021-11-27 15:24:10
8998747;581990;200084;2021-11-27 15:24:00
69037508;581987;207954;2021-11-27 15:23:24
69643115;581983;208485;2021-11-27 15:21:28
101848292;581982;208485;2021-11-27 15:21:21
74349844;581981;208485;2021-11-27 15:21:19
11001953;581979;208485;2021-11-27 15:21:16
18718798;581980;208485;2021-11-27 15:21:16
7640958;581978;208485;2021-11-27 15:21:10
17570939;581972;208354;2021-11-27 15:19:32
17570939;581969;208324;2021-11-27 15:19:02
11565748;581957;208365;2021-11-27 15:15:21
4502109;581929;208287;2021-11-27 15:09:02
4502109;581904;206211;2021-11-27 15:06:40
72653691;581883;208445;2021-11-27 14:55:39
8029660;581863;207488;2021-11-27 14:46:10
8029660;581858;207777;2021-11-27 14:44:53
8029660;581842;208354;2021-11-27 14:40:04
96116483;581833;208047;2021-11-27 14:35:36
26175455;581832;208160;2021-11-27 14:35:12
7640958;581821;208416;2021-11-27 14:33:03
10319831;581819;200084;2021-11-27 14:32:20
5211542;581817;207954;2021-11-27 14:31:54
77418086;581814;208287;2021-11-27 14:29:35
68799658;581807;208416;2021-11-27 14:26:58
69643115;581806;208416;2021-11-27 14:26:40
19538259;581805;208416;2021-11-27 14:26:25
101848292;581804;208416;2021-11-27 14:26:23
74349844;581803;208416;2021-11-27 14:26:17
18718798;581801;208416;2021-11-27 14:26:14
1824982;581802;208416;2021-11-27 14:26:14
2304925;581799;208416;2021-11-27 14:26:11
33198226;581798;208416;2021-11-27 14:26:10
9102270;581792;208410;2021-11-27 14:23:45
56459357;581789;208410;2021-11-27 14:23:19
77418086;581786;208410;2021-11-27 14:22:27
96116483;581784;208334;2021-11-27 14:21:45
5049294;581783;208410;2021-11-27 14:21:44
18718798;581782;208399;2021-11-27 14:21:10
12936027;581780;208324;2021-11-27 14:20:59
54887329;581777;208410;2021-11-27 14:20:36
13170032;581775;208410;2021-11-27 14:20:26
26335973;581773;208410;2021-11-27 14:20:16
19636225;581772;208410;2021-11-27 14:20:12
20870254;581771;208410;2021-11-27 14:20:10
12936027;581769;208354;2021-11-27 14:20:02
11115024;581768;208410;2021-11-27 14:19:59
74349844;581750;208399;2021-11-27 14:14:21
69643115;581746;208399;2021-11-27 14:13:04
33198226;581745;208399;2021-11-27 14:12:55
2304925;581744;208399;2021-11-27 14:12:54
74349844;581740;208378;2021-11-27 14:11:31
22125630;581736;208384;2021-11-27 14:08:12
5721695;581734;206211;2021-11-27 14:06:49
101848292;581723;208384;2021-11-27 14:01:56
15583115;581720;208384;2021-11-27 14:01:33
481496;581717;208291;2021-11-27 14:01:05
3675605;581716;208384;2021-11-27 14:00:53
19538259;581715;208384;2021-11-27 14:00:46
2982529;581714;208384;2021-11-27 14:00:37
7640958;581712;208384;2021-11-27 14:00:26
12895732;581710;208384;2021-11-27 14:00:24
2304925;581709;208384;2021-11-27 14:00:20
11001953;581708;208384;2021-11-27 14:00:15
18718798;581707;208384;2021-11-27 14:00:12
7191639;581705;208287;2021-11-27 13:59:16
7640958;581704;208378;2021-11-27 13:58:47
8066604;581701;207954;2021-11-27 13:56:45
3438493;581699;208382;2021-11-27 13:56:43
5375413;581696;208377;2021-11-27 13:56:36
23420668;581697;208382;2021-11-27 13:56:36
66582285;581694;208345;2021-11-27 13:56:30
3391538;581693;208382;2021-11-27 13:56:24
2363714;581692;208382;2021-11-27 13:56:20
10422462;581689;208380;2021-11-27 13:55:06
23420668;581687;208324;2021-11-27 13:53:29
23420668;581686;208354;2021-11-27 13:53:20
69643115;581684;208378;2021-11-27 13:53:02
101848292;581683;208378;2021-11-27 13:53:01
33198226;581682;208378;2021-11-27 13:52:57
2304925;581681;208378;2021-11-27 13:52:56
23420668;581680;208367;2021-11-27 13:52:53
18718798;581678;208378;2021-11-27 13:52:50
17188204;581676;208377;2021-11-27 13:52:20
102693034;581675;208287;2021-11-27 13:51:56
6935751;581671;208287;2021-11-27 13:50:20
59601592;581668;208375;2021-11-27 13:50:06
55511531;581665;208375;2021-11-27 13:48:45
9877857;581659;207777;2021-11-27 13:45:24
29393892;581658;208287;2021-11-27 13:45:13
4206762;581652;208354;2021-11-27 13:41:16
2440261;581651;208369;2021-11-27 13:40:43
5721695;581649;207535;2021-11-27 13:40:21
2158050;581646;208362;2021-11-27 13:37:47
3438493;581644;208367;2021-11-27 13:37:04
4206762;581643;208367;2021-11-27 13:36:55
3438493;581641;208367;2021-11-27 13:36:05
4206762;581638;208354;2021-11-27 13:34:02
26335973;581627;208363;2021-11-27 13:30:40
77702298;581625;208287;2021-11-27 13:29:23
52720285;581623;208334;2021-11-27 13:28:38
100494599;581611;208356;2021-11-27 13:25:13
5721695;581609;208287;2021-11-27 13:24:34
5109295;581608;208356;2021-11-27 13:24:19
11391566;581607;208356;2021-11-27 13:24:18
91844316;581604;208356;2021-11-27 13:23:44
3355302;581603;208356;2021-11-27 13:23:40
70771838;581602;208356;2021-11-27 13:23:38
2762267;581600;208332;2021-11-27 13:23:24
937444;581599;208356;2021-11-27 13:23:20
29815243;581596;208287;2021-11-27 13:21:53
4095374;581594;207954;2021-11-27 13:21:35
20870254;581593;208355;2021-11-27 13:21:30
42841993;581590;208355;2021-11-27 13:21:18
3438493;581585;208354;2021-11-27 13:20:34
2363714;581581;208354;2021-11-27 13:20:02
2363714;581579;208328;2021-11-27 13:19:02
10475312;581577;208160;2021-11-27 13:18:40
14183623;581573;208334;2021-11-27 13:16:20
937444;581572;208349;2021-11-27 13:15:52
3160177;581571;208349;2021-11-27 13:15:43
8860091;581570;208287;2021-11-27 13:15:38
19252747;581569;208349;2021-11-27 13:15:35
96960713;581566;207777;2021-11-27 13:15:07
937444;581565;208349;2021-11-27 13:15:00
8066604;581562;208160;2021-11-27 13:14:53
55511531;581561;208349;2021-11-27 13:14:51
15979943;581559;207954;2021-11-27 13:14:26
937444;581558;208287;2021-11-27 13:14:09
3391538;581555;208332;2021-11-27 13:13:13
36563616;581549;207954;2021-11-27 13:12:02
13096087;581545;208332;2021-11-27 13:11:19
101797658;581530;208287;2021-11-27 13:04:02
74349844;581528;208092;2021-11-27 13:03:52
13096087;581526;208328;2021-11-27 13:03:19
51851849;581525;208328;2021-11-27 13:03:04
15496877;581519;208287;2021-11-27 13:01:06
7640958;581516;208078;2021-11-27 12:59:31
7640958;581515;208092;2021-11-27 12:59:09
15496877;581512;207535;2021-11-27 12:56:45
8561654;581510;206956;2021-11-27 12:56:13
13899361;581494;208327;2021-11-27 12:50:22
69847693;581487;195727;2021-11-27 12:48:13
17503650;581478;208323;2021-11-27 12:43:52
4709129;581459;207954;2021-11-27 12:37:30
21254918;581455;208287;2021-11-27 12:36:32
28640002;581445;207584;2021-11-27 12:34:36
9536718;581442;208310;2021-11-27 12:32:49
6378590;581436;208287;2021-11-27 12:31:53
2658979;581431;208287;2021-11-27 12:31:30
757842;581424;208287;2021-11-27 12:29:40
7510841;581423;208287;2021-11-27 12:29:26
1667392;581400;208287;2021-11-27 12:26:21
1378893;581401;208287;2021-11-27 12:26:21
1842879;581397;208301;2021-11-27 12:26:01
15102191;581393;208287;2021-11-27 12:25:19
4206762;581392;208291;2021-11-27 12:25:09
91844316;581387;208287;2021-11-27 12:22:25
51851849;581377;208289;2021-11-27 12:20:43
7440642;581374;208287;2021-11-27 12:20:14
80848358;581370;208289;2021-11-27 12:19:25
6389244;581365;208287;2021-11-27 12:18:55
18389463;581364;208287;2021-11-27 12:18:47
7531132;581360;208287;2021-11-27 12:17:29
20066659;581361;208287;2021-11-27 12:17:29
2363714;581359;208287;2021-11-27 12:17:24
2158050;581358;208287;2021-11-27 12:17:05
489320;581352;208284;2021-11-27 12:15:32
14183623;581340;208266;2021-11-27 12:10:00
4206762;581332;208266;2021-11-27 12:08:38
32280111;581331;203900;2021-11-27 12:08:34
10405759;581325;206956;2021-11-27 12:07:47
51851849;581321;208055;2021-11-27 12:07:25
51851849;581317;208244;2021-11-27 12:05:45
3391538;581312;208264;2021-11-27 12:03:55
20066659;581311;208226;2021-11-27 12:03:49
10973745;581307;208222;2021-11-27 12:03:20
30141604;581292;207584;2021-11-27 12:01:31
6290804;581283;199467;2021-11-27 11:59:28
12936027;581282;208223;2021-11-27 11:59:13
60353714;581281;206211;2021-11-27 11:59:08
11375423;581260;208244;2021-11-27 11:54:42
1874480;581245;208241;2021-11-27 11:51:23
5109295;581243;208241;2021-11-27 11:51:16
96960713;581238;208160;2021-11-27 11:50:28
69962961;581236;208241;2021-11-27 11:50:19
46411853;581222;208241;2021-11-27 11:49:09
10621100;581218;208160;2021-11-27 11:48:50
40983085;581211;208241;2021-11-27 11:48:27
6467298;581204;208241;2021-11-27 11:47:34
100494599;581198;208241;2021-11-27 11:47:14
6935220;581197;208241;2021-11-27 11:46:58
69036861;581196;208241;2021-11-27 11:46:51
18389463;581194;208241;2021-11-27 11:46:49
6378590;581189;208241;2021-11-27 11:46:10
21254918;581188;208223;2021-11-27 11:46:09
71500618;581187;208241;2021-11-27 11:45:59
4399025;581186;208241;2021-11-27 11:45:56
21254918;581185;208222;2021-11-27 11:45:49
21738840;581183;208241;2021-11-27 11:45:46
937444;581182;208241;2021-11-27 11:45:42
20066659;581180;208241;2021-11-27 11:45:38
5056292;581181;208241;2021-11-27 11:45:38
85915958;581179;208241;2021-11-27 11:45:37
21254918;581177;208241;2021-11-27 11:45:29
2363714;581178;208241;2021-11-27 11:45:29
7745709;581176;208241;2021-11-27 11:45:24
6467298;581121;208222;2021-11-27 11:37:25
790480;581119;208226;2021-11-27 11:37:22
6467298;581116;208223;2021-11-27 11:37:02
3438493;581112;208222;2021-11-27 11:36:08
2512893;581108;208225;2021-11-27 11:35:01
2304925;581103;208225;2021-11-27 11:34:01
69643115;581102;208225;2021-11-27 11:34:00
33198226;581101;208225;2021-11-27 11:33:59
4709129;581099;208160;2021-11-27 11:33:55
48831617;581093;208160;2021-11-27 11:32:55
77418086;581088;207777;2021-11-27 11:32:20
20066659;581077;206211;2021-11-27 11:31:19
71500618;581066;208174;2021-11-27 11:30:15
11129243;581052;208009;2021-11-27 11:28:24
28640002;581034;207584;2021-11-27 11:26:55
86662984;581025;208167;2021-11-27 11:25:22
52043956;581005;208161;2021-11-27 11:21:00
100494599;580999;208186;2021-11-27 11:19:32
5109295;580998;208174;2021-11-27 11:19:22
49084455;580996;207954;2021-11-27 11:18:50
100494599;580993;208186;2021-11-27 11:17:37
3113267;580992;208174;2021-11-27 11:17:22
13995696;580991;208161;2021-11-27 11:17:06
101848292;580989;208092;2021-11-27 11:16:38
3391538;580988;208160;2021-11-27 11:16:18
19252747;580983;208174;2021-11-27 11:15:42
13664037;580980;208161;2021-11-27 11:15:22
2445919;580974;208183;2021-11-27 11:14:37
2895328;580972;207954;2021-11-27 11:14:17
15294600;580967;208174;2021-11-27 11:13:35
26406831;580961;208174;2021-11-27 11:11:53
10405759;580960;207954;2021-11-27 11:11:43
6467298;580957;208161;2021-11-27 11:09:54
13170032;580956;208174;2021-11-27 11:09:53
30457199;580952;208161;2021-11-27 11:09:22
88237663;580951;207953;2021-11-27 11:09:12
68799658;580947;208176;2021-11-27 11:08:47
91844316;580944;208174;2021-11-27 11:08:37
12410672;580943;208174;2021-11-27 11:08:22
70771838;580942;208174;2021-11-27 11:08:11
4641769;580941;208176;2021-11-27 11:07:59
69643115;580940;208176;2021-11-27 11:07:56
19538259;580939;208176;2021-11-27 11:07:50
66132709;580938;208055;2021-11-27 11:07:45
2636202;580934;208174;2021-11-27 11:07:20
29815243;580933;208174;2021-11-27 11:07:15
33198226;580932;207548;2021-11-27 11:07:13
51242379;580931;208161;2021-11-27 11:07:09
10564734;580930;208161;2021-11-27 11:06:37
6467298;580929;208174;2021-11-27 11:06:32
5056292;580928;208174;2021-11-27 11:06:14
700533;580926;208174;2021-11-27 11:06:08
20767872;580922;207777;2021-11-27 11:05:07
19538259;580921;208172;2021-11-27 11:04:48
69643115;580920;208172;2021-11-27 11:04:46
2304925;580919;208172;2021-11-27 11:04:45
28640002;580918;207953;2021-11-27 11:04:44
18718798;580916;208172;2021-11-27 11:04:38
3675605;580914;208172;2021-11-27 11:04:31
20767872;580913;208160;2021-11-27 11:04:30
7271214;580911;208161;2021-11-27 11:04:07
6378590;580904;208164;2021-11-27 11:02:14
21254918;580903;208164;2021-11-27 11:01:49
46414731;580900;208161;2021-11-27 11:01:33
29815243;580899;208121;2021-11-27 11:01:33
14848694;580898;208164;2021-11-27 11:01:27
937444;580897;208164;2021-11-27 11:01:24
29815243;580896;208164;2021-11-27 11:00:54
5109295;580895;208160;2021-11-27 11:00:52
8715790;580894;208161;2021-11-27 11:00:35
82990621;580893;208160;2021-11-27 11:00:16
32928029;580892;208164;2021-11-27 11:00:14
94049484;580891;208161;2021-11-27 11:00:10
10628934;580889;208164;2021-11-27 11:00:07
9516106;580890;208160;2021-11-27 11:00:07
93590201;580887;208164;2021-11-27 10:59:53
24720973;580886;208121;2021-11-27 10:59:48
28640002;580885;208161;2021-11-27 10:59:44
3581899;580884;208161;2021-11-27 10:59:42
82564887;580883;208161;2021-11-27 10:59:41
17722517;580882;208161;2021-11-27 10:59:34
82086838;580881;207954;2021-11-27 10:59:19
39571550;580879;208121;2021-11-27 10:58:21
18718798;580878;208092;2021-11-27 10:58:19
39571550;580875;207953;2021-11-27 10:57:40
4206762;580872;208159;2021-11-27 10:56:51
2982529;580869;208126;2021-11-27 10:56:16
7531132;580868;208121;2021-11-27 10:56:07
15294600;580865;208121;2021-11-27 10:55:17
9536718;580850;208121;2021-11-27 10:51:16
21105492;580844;207953;2021-11-27 10:50:13
65385479;580840;207777;2021-11-27 10:49:46
65385479;580838;207954;2021-11-27 10:49:19
90297544;580837;207954;2021-11-27 10:49:07
11707573;580836;208121;2021-11-27 10:48:38
911968;580830;207953;2021-11-27 10:46:07
6720743;580829;208121;2021-11-27 10:45:45
98402743;580825;208121;2021-11-27 10:45:01
20405276;580820;208121;2021-11-27 10:44:34
8658366;580817;208121;2021-11-27 10:43:59
2363714;580812;208121;2021-11-27 10:42:23
91551922;580811;208121;2021-11-27 10:42:07
14848694;580809;208121;2021-11-27 10:41:21
19538259;580805;208126;2021-11-27 10:40:14
771365;580803;208126;2021-11-27 10:40:10
18718798;580802;208126;2021-11-27 10:40:04
931075;580801;208121;2021-11-27 10:39:56
5056292;580799;208121;2021-11-27 10:39:10
2513945;580797;208121;2021-11-27 10:38:47
28352354;580796;208121;2021-11-27 10:38:44
780452;580792;208121;2021-11-27 10:37:13
20405276;580791;208121;2021-11-27 10:37:07
5244626;580790;207953;2021-11-27 10:36:55
58409909;580788;207953;2021-11-27 10:36:47
6771090;580787;208121;2021-11-27 10:36:34
13096087;580785;208121;2021-11-27 10:36:30
71500618;580783;208121;2021-11-27 10:36:16
5056292;580778;208121;2021-11-27 10:35:26
91844316;580779;208121;2021-11-27 10:35:26
700533;580777;208121;2021-11-27 10:35:21
46216219;580776;207954;2021-11-27 10:35:19
93590201;580775;208121;2021-11-27 10:35:07
51029325;580773;208121;2021-11-27 10:34:52
94049484;580772;208121;2021-11-27 10:34:51
19538259;580771;208119;2021-11-27 10:34:38
15583115;580769;208119;2021-11-27 10:34:32
2304925;580767;208119;2021-11-27 10:34:21
18718798;580765;208119;2021-11-27 10:34:17
33198226;580764;208119;2021-11-27 10:34:16
29393892;580757;207721;2021-11-27 10:32:33
8964875;580740;207777;2021-11-27 10:30:18
5654665;580739;207953;2021-11-27 10:30:14
7589988;580738;208109;2021-11-27 10:30:08
2302240;580737;207584;2021-11-27 10:29:56
5168429;580736;208080;2021-11-27 10:29:51
2302240;580735;207953;2021-11-27 10:28:43
82564887;580725;207953;2021-11-27 10:26:39
15294600;580722;208090;2021-11-27 10:26:21
82564887;580720;208018;2021-11-27 10:26:19
20405276;580717;208018;2021-11-27 10:26:09
20405276;580716;207953;2021-11-27 10:25:06
2924708;580713;208080;2021-11-27 10:24:25
22125630;580711;208092;2021-11-27 10:22:36
8334707;580708;206956;2021-11-27 10:22:10
8334707;580705;199467;2021-11-27 10:20:57
2396697;580702;208090;2021-11-27 10:20:19
8658366;580699;208090;2021-11-27 10:19:52
5109295;580696;208090;2021-11-27 10:19:06
11991405;580693;208090;2021-11-27 10:18:58
7531132;580690;208090;2021-11-27 10:18:40
1813875;580682;208090;2021-11-27 10:18:02
3438493;580678;208095;2021-11-27 10:17:46
98402743;580677;208090;2021-11-27 10:17:43
771365;580674;208094;2021-11-27 10:17:34
85915958;580672;208090;2021-11-27 10:17:24
93590201;580670;208090;2021-11-27 10:17:17
33198226;580669;208094;2021-11-27 10:17:15
69643115;580663;208094;2021-11-27 10:16:58
33198226;580664;208092;2021-11-27 10:16:58
4206762;580660;208055;2021-11-27 10:16:42
69643115;580658;208092;2021-11-27 10:16:25
3675605;580657;208092;2021-11-27 10:16:08
101848292;580652;208078;2021-11-27 10:15:01
57762033;580644;208080;2021-11-27 10:13:44
771365;580639;208078;2021-11-27 10:12:41
3675605;580638;208078;2021-11-27 10:12:36
2982529;580636;208078;2021-11-27 10:11:40
69643115;580634;208078;2021-11-27 10:11:39
2304925;580635;208078;2021-11-27 10:11:39
33198226;580632;208078;2021-11-27 10:11:31
4206762;580626;208055;2021-11-27 10:10:44
4206762;580618;208055;2021-11-27 10:09:45
489320;580614;208055;2021-11-27 10:07:43
6560374;580612;207953;2021-11-27 10:07:04
31475137;580608;207953;2021-11-27 10:05:07
4462346;580602;208047;2021-11-27 10:03:21
17646667;580600;208068;2021-11-27 10:02:45
4462346;580597;208047;2021-11-27 10:01:56
21254918;580587;207509;2021-11-27 09:58:19
2363714;580579;208059;2021-11-27 09:55:00
7510841;580578;207584;2021-11-27 09:54:55
7510841;580577;207953;2021-11-27 09:54:41
7510841;580576;208018;2021-11-27 09:54:26
489320;580573;208057;2021-11-27 09:54:17
17646667;580572;208057;2021-11-27 09:54:03
4206762;580570;208057;2021-11-27 09:53:58
4653028;580569;208055;2021-11-27 09:53:28
7271214;580553;208018;2021-11-27 09:47:59
11851041;580533;208018;2021-11-27 09:44:30
3438493;580531;207226;2021-11-27 09:44:20
3581899;580492;208018;2021-11-27 09:38:38
13995696;580483;208018;2021-11-27 09:37:02
21254918;580480;207864;2021-11-27 09:36:40
2301561;580470;208009;2021-11-27 09:34:06
63285007;580464;207953;2021-11-27 09:31:50
29588725;580462;207501;2021-11-27 09:31:24
30457199;580460;208018;2021-11-27 09:31:14
94049484;580457;208018;2021-11-27 09:29:57
9293392;580456;207953;2021-11-27 09:29:49
17722517;580455;208018;2021-11-27 09:29:48
9293392;580451;208018;2021-11-27 09:29:01
9454809;580450;208018;2021-11-27 09:29:00
6389244;580448;207889;2021-11-27 09:28:31
30457199;580443;207953;2021-11-27 09:27:09
8030787;580442;207954;2021-11-27 09:26:48
10740761;580436;208009;2021-11-27 09:25:08
1006157;580433;208009;2021-11-27 09:25:03
759165;580424;208006;2021-11-27 09:23:30
8715790;580422;207953;2021-11-27 09:22:51
95432903;580416;207954;2021-11-27 09:21:40
10475312;580415;207954;2021-11-27 09:21:35
18718798;580414;207979;2021-11-27 09:21:34
33198226;580405;207979;2021-11-27 09:18:46
1264230;580403;207985;2021-11-27 09:18:27
23420668;580400;207991;2021-11-27 09:17:33
5109295;580396;207954;2021-11-27 09:17:06
69962961;580394;207434;2021-11-27 09:16:52
752764;580390;207985;2021-11-27 09:16:05
69962961;580386;207953;2021-11-27 09:14:54
9045128;580382;200084;2021-11-27 09:14:31
7868196;580361;207777;2021-11-27 09:12:15
3438493;580348;207975;2021-11-27 09:10:16
94049484;580334;207970;2021-11-27 09:09:18
45558322;580323;207953;2021-11-27 09:07:26
7057184;580303;207535;2021-11-27 09:04:14
2924708;580301;207872;2021-11-27 09:04:03
13148831;580297;207964;2021-11-27 09:03:37
1284637;580293;207721;2021-11-27 09:02:47
48831617;580290;207954;2021-11-27 09:01:34
39271448;580287;207954;2021-11-27 09:00:52
7271214;580280;207953;2021-11-27 08:59:35
19252747;580278;207953;2021-11-27 08:59:08
10621100;580271;207954;2021-11-27 08:58:23
9679823;580270;207953;2021-11-27 08:58:20
7271214;580268;207953;2021-11-27 08:57:21
45055139;580267;207954;2021-11-27 08:57:13
10564734;580265;207953;2021-11-27 08:57:01
7589988;580264;207954;2021-11-27 08:56:52
2924708;580261;207954;2021-11-27 08:56:23
84400381;580260;207953;2021-11-27 08:56:23
13148831;580258;207954;2021-11-27 08:56:17
100630666;580257;207953;2021-11-27 08:56:11
14742989;580255;207954;2021-11-27 08:56:06
13995696;580254;207953;2021-11-27 08:56:05
94049484;580253;207953;2021-11-27 08:56:03
97100728;580252;207953;2021-11-27 08:55:59
23420668;580251;207953;2021-11-27 08:55:58
51029325;580250;207953;2021-11-27 08:55:46
13148831;580248;207953;2021-11-27 08:55:44
3581899;580249;207953;2021-11-27 08:55:44
98163644;580247;207953;2021-11-27 08:55:36
99627120;580246;207953;2021-11-27 08:55:31
33473568;580244;207953;2021-11-27 08:55:19
1378893;580242;207953;2021-11-27 08:55:14
23420668;580243;207953;2021-11-27 08:55:14
94049484;580240;207953;2021-11-27 08:55:10
51029325;580233;207584;2021-11-27 08:53:28
42828967;580176;207937;2021-11-27 08:44:22
3675605;580141;207412;2021-11-27 08:40:09
3675605;580138;207833;2021-11-27 08:39:51
49084455;580113;207777;2021-11-27 08:36:36
98402743;580092;207721;2021-11-27 08:35:02
23420668;580067;207916;2021-11-27 08:31:59
3438493;580062;207916;2021-11-27 08:31:41
3391538;580053;207916;2021-11-27 08:31:23
13995696;580022;207584;2021-11-27 08:29:50
90297544;580018;207872;2021-11-27 08:29:23
22241718;579998;207872;2021-11-27 08:26:50
23420668;579983;207898;2021-11-27 08:25:31
7589988;579981;207777;2021-11-27 08:24:51
66132709;579976;207891;2021-11-27 08:23:23
66132709;579974;207891;2021-11-27 08:22:37
4549115;579973;207864;2021-11-27 08:22:17
17072300;579967;199467;2021-11-27 08:21:00
9536718;579966;207864;2021-11-27 08:20:43
23420668;579961;207877;2021-11-27 08:20:02
23420668;579959;207877;2021-11-27 08:19:46
23420668;579951;207877;2021-11-27 08:18:42
7633464;579949;205405;2021-11-27 08:18:34
2304925;579948;207876;2021-11-27 08:18:34
3160177;579946;207777;2021-11-27 08:18:28
8066604;579944;207777;2021-11-27 08:17:36
100630666;579941;207871;2021-11-27 08:17:15
7510841;579939;207871;2021-11-27 08:17:11
14994544;579940;207871;2021-11-27 08:17:11
10564734;579937;207871;2021-11-27 08:17:03
11245932;579935;207871;2021-11-27 08:17:00
94049484;579936;207871;2021-11-27 08:17:00
9392133;579934;207871;2021-11-27 08:16:59
16044431;579932;207871;2021-11-27 08:16:58
13148831;579933;207871;2021-11-27 08:16:58
39571550;579930;207871;2021-11-27 08:16:57
3581899;579931;207871;2021-11-27 08:16:57
98163644;579929;207871;2021-11-27 08:16:55
47148364;579928;207871;2021-11-27 08:16:51
8658366;579927;207871;2021-11-27 08:16:48
97100728;579926;207871;2021-11-27 08:16:47
7271214;579925;207871;2021-11-27 08:16:41
23420668;579924;207871;2021-11-27 08:16:37
9293392;579923;207871;2021-11-27 08:16:34
1378893;579922;207871;2021-11-27 08:16:30
9679823;579921;207871;2021-11-27 08:16:17
48423266;579901;207864;2021-11-27 08:13:11
4641769;579895;207833;2021-11-27 08:12:02
771365;579873;207854;2021-11-27 08:07:41
2304925;579872;207854;2021-11-27 08:07:30
2304925;579871;207833;2021-11-27 08:07:09
48423266;579869;207848;2021-11-27 08:06:20
68799658;579819;207833;2021-11-27 07:55:48
1824982;579811;207833;2021-11-27 07:53:07
101848292;579810;207833;2021-11-27 07:53:02
6260071;579809;207833;2021-11-27 07:53:00
12895732;579807;207833;2021-11-27 07:52:50
91844316;579804;207831;2021-11-27 07:52:02
6389244;579799;207831;2021-11-27 07:51:04
70182387;579782;207777;2021-11-27 07:47:50
55511531;579775;207777;2021-11-27 07:46:43
92747310;579766;207777;2021-11-27 07:45:09
25911889;579762;206211;2021-11-27 07:44:36
48831617;579753;207777;2021-11-27 07:42:56
25911889;579737;207721;2021-11-27 07:40:54
82086838;579721;207777;2021-11-27 07:38:09
101383513;579705;207777;2021-11-27 07:35:44
8749346;579703;207777;2021-11-27 07:35:17
82990621;579701;207777;2021-11-27 07:34:13
9293392;579699;207789;2021-11-27 07:34:07
5168429;579693;207434;2021-11-27 07:33:16
489320;579678;207795;2021-11-27 07:31:04
23420668;579675;207795;2021-11-27 07:30:34
99627120;579666;207789;2021-11-27 07:29:29
46414731;579664;207789;2021-11-27 07:29:21
17570939;579663;207789;2021-11-27 07:29:12
13148831;579661;207789;2021-11-27 07:29:03
3581899;579660;207789;2021-11-27 07:28:58
97100728;579659;207789;2021-11-27 07:28:55
7271214;579658;207789;2021-11-27 07:28:48
47148364;579656;207789;2021-11-27 07:28:35
1378893;579655;207789;2021-11-27 07:28:32
13664037;579646;207584;2021-11-27 07:25:22
3581899;579645;207787;2021-11-27 07:25:19
7271214;579642;207787;2021-11-27 07:25:13
66132709;579643;207786;2021-11-27 07:25:13
99627120;579641;207787;2021-11-27 07:25:11
47148364;579640;207787;2021-11-27 07:25:02
6389244;579639;207753;2021-11-27 07:24:54
92581072;579638;207777;2021-11-27 07:24:52
1378893;579637;207787;2021-11-27 07:24:48
94049484;579636;207787;2021-11-27 07:24:47
23420668;579634;207787;2021-11-27 07:24:44
66132709;579629;207786;2021-11-27 07:24:13
99627120;579627;207584;2021-11-27 07:24:00
15979943;579610;207777;2021-11-27 07:20:34
101797658;579604;207477;2021-11-27 07:19:59
5542761;579603;207778;2021-11-27 07:19:23
2647153;579594;207774;2021-11-27 07:17:48
6670430;579591;90546;2021-11-27 07:17:34
6670430;579581;207440;2021-11-27 07:15:00
630278;579542;207548;2021-11-27 07:06:01
630278;579536;207548;2021-11-27 07:05:17
630278;579528;207729;2021-11-27 07:04:15
91844316;579527;207753;2021-11-27 07:04:14
6378590;579525;207750;2021-11-27 07:04:11
894559;579522;207750;2021-11-27 07:03:50
9536718;579518;207750;2021-11-27 07:03:32
937444;579514;207750;2021-11-27 07:03:22
13663202;579512;207750;2021-11-27 07:03:17
5056292;579510;207750;2021-11-27 07:03:07
85915958;579507;207750;2021-11-27 07:02:59
10628934;579506;207750;2021-11-27 07:02:57
92747310;579504;207513;2021-11-27 07:02:48
69482151;579490;207584;2021-11-27 07:00:28
4641769;579483;207729;2021-11-27 06:59:21
7640958;579442;207548;2021-11-27 06:55:23
33198226;579439;207729;2021-11-27 06:55:13
101848292;579438;207729;2021-11-27 06:55:11
10107440;579424;207721;2021-11-27 06:53:34
4285308;579423;207723;2021-11-27 06:53:32
21254918;579421;207721;2021-11-27 06:53:31
55674948;579422;207721;2021-11-27 06:53:31
20066659;579420;207721;2021-11-27 06:53:30
94049484;579415;207721;2021-11-27 06:53:08
28640002;579412;207584;2021-11-27 06:52:46
6580605;579385;207713;2021-11-27 06:50:58
23420668;579378;207713;2021-11-27 06:50:39
33228998;579362;207584;2021-11-27 06:49:23
80848358;579326;207521;2021-11-27 06:44:01
